,id,question,company,answer
210,565,报告期内，广东银禧科技股份有限公司国外销售收入占当期主营业务收入的比重分别是多少？,广东银禧科技股份有限公司,62.44%、48.09%、69.64%、48.86%、62.44%
211,566,海南双成药业股份有限公司制定了哪些环保和安全管理规程？,海南双成药业股份有限公司,制定了一系列相关制度及规程，主要包括《厂区安全管理规程》、《检验室安全管理规程》、《设备事故管理规程》、《安全用电管理规程》、《安全事故管理规程》、《停水、停电处理管理规程》、《化学危险品管理规程》、《质量事故管理规程》和《质检中心安全管理规程》等。
212,567,在环保资质方面，森赫电梯股份有限公司取得了哪些排污许可证，有效期是什么时候？,森赫电梯股份有限公司,森赫电梯股份有限公司已取得国家市场监督管理总局颁发的《特种设备制造许可证》（电梯），证书编号为TS234701-2021，有效期至2024年10月25日。此外，公司还取得了《排污许可证》，证书编号为91330400745061074P001W，有效期至2023年12月31日。
213,571,常熟风范电力设备股份有限公司采取了哪些措施来降低实际控制人风险？,常熟风范电力设备股份有限公司,"为了降低实际控制人风险，公司采取了如下措施：
1. 控制人不得利用其地位干涉公司经营决策；
2. 公司建立健全内部控制体系，加强对实际控制人的监督和管控；
3. 公司加强信息披露，确保公众股东对公司经营情况的知情权。"
214,577,报告期内，山东海看网络科技有限公司移动媒体平台服务业务收入呈现怎样的趋势？各期为多少？,海看网络科技（山东）股份有限公司,移动媒体平台服务业务收入呈现下降趋势。2020年度为1277.85万元，2021年度为618.75万元，2022年度为334.01万元。
215,579,进入常熟风范电力设备股份有限公司所属行业的主要障碍有哪些？,常熟风范电力设备股份有限公司,"颈制约及减少环境污染 ，保障可持续发展为目标 ，在技术创新工程中 ，在特高压
输变电与电力系统安全、可再生能源等领域 ，建设若干共性 、关键性技术开发 、试验的设施 。2008年1月，国家电网公司 《国家电网公司关于转变电网发展方式 、加快电
网建设的意见 》指出:全力推进电网发展方式的转变 ，加快建设以特高压电网为
骨干网架 、各级电网协调发展的坚强国家电网，“十一五”期间，全面建成特高压交流试验示范和特高压直流示范工程 ，初步形成华北 —华中—华东特高压同步
电网，基本建成西北 750KV主网架 “十二五”、“十三五”期间，特高压电
网全面发展 ，形成以华北 、华中、华东为核心 ，联结各大区电网 、大煤电基地 、
大水电基地和主要负荷中 心的坚强网架 。综上，随着国家经济的不断高速发展 ，未来几年国家将继续加大电网建设的
投资力度 ，输电线路尤其是超高压 、特高压输电线路规模将不断扩大 ，铁塔产品
面临良好的发展机遇 ，输电线路铁塔需求将保持持续增长 。"
216,582,深圳信立泰药业股份有限公司药品的生产工艺涉会产生哪些污染物？,深圳信立泰药业股份有限公司, (2)废气 本项目生产过程中使用到一些易挥发的有机溶剂作为反应辅料， 主要污染物 为含有丙酮、二氯甲烷、乙醇等溶剂的废气。废气主要来源分有组织排放废气和 无组织排放废气两种情况。本项目的废气每年产生量为 13.6吨。经废气处理系 统处理后可削减 12.24吨/年，排放 1.36吨/年。
217,586,2015年末珠海健帆生物科技股份有限公司的货币资金相比2014年末增加了多少？这个增加主要是由于什么原因？,珠海健帆生物科技股份有限公司,"2015年末的货币资金相比2014年末增加了54,476,886.66元，主要是由于经营活动产生的现金流增加导致的。"
218,592,报告期内，深圳市超频三科技股份有限公司直接材料成本占营业成本比例分别为多少？,深圳市超频三科技股份有限公司,报告期内，直接材料成本占营业成本比例分别为5.99%，5.21%，4.90%。
219,595,湖南南岭民用爆破器材股份有限公司监事有谁？,湖南南岭民用爆破器材股份有限公司,明景谷、高育滨、廖辉蓉
220,596,深圳市铁汉生态环境股份有限公司公司的人才队伍有副研究员、高级工程师各几人？,深圳市铁汉生态环境股份有限公司,30人（含副研究员、高级工程师）
221,600,根据海南双成药业股份有限公司招股意向书，医药行业的主要销售渠道是怎样的？,海南双成药业股份有限公司, 医药行业的销售渠道主要有两种模式：“招商代理”模式和“自建医药终端队伍”模式。其中，“招商代理”模式是指制药企业将产品以供应底价现款现货的方式，把某一区域的销售资格授予特定的组织（经GSP认证的医药流通企业），并达成区域总代理协议，从而该组织获得产品的区域或医院独家销售权，成为企业的区域代理商，代表公司在区域内从事产品销售管理工作。“自建医药终端队伍”模式则是指制药企业自建面向终端医院的销售团队，使临床医师能够充分了解公司产品特点及相关业务的最新发展动态，推广公司产品。
222,601,江苏爱康太阳能科技股份有限公司实际控制人是谁？,江苏爱康太阳能科技股份有限公司,邹承慧
223,609,国科微电子计划在哪里建立一个研发产业基地？,湖南国科微电子股份有限公司,尚未可知
224,610,2016年-2018年，北京天宜上佳高新材料股份有限公司参与并中标的铁总联采数量分别为多少？,北京天宜上佳高新材料股份有限公司,2016年-2018年，参与并中标的铁总联采数量分别为2.05万片、2.51万片和4.67万片。
225,611,在与索特传动的产品争议中，浙江双飞无油轴承股份有限公司承担多少的维修发生额？,浙江双飞无油轴承股份有限公司,80%
226,615,2009年、2008年、2007年兰州海默科技股份有限公司的综合毛利率分别是多少？,兰州海默科技股份有限公司,2009年综合毛利率为48.93%，2008年综合毛利率为56.62%，2007年综合毛利率为62.79%。
227,617,青海互助青稞酒股份有限公司2010年经备案的青稞收购量及实际采购量是多少？,青海互助青稞酒股份有限公司,"2010年经备案的青稞收购量为19,588,492.00元，实际采购量为19,588,492.00元。"
228,624,青海互助青稞酒股份有限公司2010年度营业收入与净利润是多少？,青海互助青稞酒股份有限公司,"2010年度营业收入为596,923,795.50元，净利润为11,385,000.00元。"
229,627,宁波立立电子股份有限公司主要产品是什么？,宁波立立电子股份有限公司,公司产品包括8英寸重掺砷、磷、锑、硼硅单晶锭和轻掺磷、硼硅单晶锭、12英寸轻掺磷、硼含氮硅单晶锭、特征线宽大于0.18微米的8英寸集成电路制造用硅抛光片、8英寸硅外延片和埋层硅外延片等。
230,629,根据深圳信立泰药业股份有限公司招股意向书，进入医药行业的壁垒较高，有哪几个方面？,深圳信立泰药业股份有限公司,政策壁垒、资金壁垒、市场壁垒、技术壁垒
231,630,截至2007年12月31日，宁波立立电子股份有限公司存货账面价值为多少？占总资产的多大比例？,宁波立立电子股份有限公司,"截至2007年12月31日，存货账面价值为123,920,572.41元，占总资产的17.18%。"
232,633,兰州海默科技股份有限公司的主要产品有哪些？,兰州海默科技股份有限公司,商标：第42类、第4437880号、第4437879号、第4437881号、第1436026号、第1438549号、第9类、第54579号、第58872号、第35215号 专利：油气水三相流量测量装置及方法、Apparatus for measuring flow rates of individual phases of gas/liquid multiphase flow、Measuring device for the gas-liquid flow rate of multiphase
233,639,湖南长远锂科股份有限公司报告期内何时发生了重大资产重组？该重大资产重组是什么？,湖南长远锂科股份有限公司,"2017年12月，中国五矿出具《关于电池材料业务重组整合项目的意见》，同意五矿股份、长沙矿冶院和宁波创元将其分别持有的金驰材料40%、40%和20%的股权协议转让给锂科有限，以及锂科有限从长沙矿冶院收购7,000吨项目的全部资产及负债，并将该事项报备国务院国资委。此次重组涉及将锂科有限、金驰材料和新材料事业部(包含7,000吨项目及其他资产)注入五矿资本。"
234,641,在销售端，上海真兰仪表科技股份有限公司与中国燃气合作设立的公司是什么？该公司的主要客户是什么？,上海真兰仪表科技股份有限公司,该公司是中国燃气(00384.HK)下属中燃燃气实业(深圳)有限公司与发行人合资公司，河北华通燃气设备有限公司为发行人参股公司。主要客户是河北华通燃气设备有限公司。
235,643,根据募集资金项目的可行性研究报告，项目全部达产后，杭州中恒电气股份有限公司可增加多少销售收入？新增利润总额为多少？,杭州中恒电气股份有限公司,"根据募集资金项目的可行性研究报告，项目全部达产后，可增加销售收入为27,960万元，新增利润总额为3,967万元。"
236,646,本次发行前，汉嘉设计集团股份有限公司实际控制人是谁？,汉嘉设计集团股份有限公司,本次发行前，实际控制人为张三。
237,649,报告期内，深圳市超频三科技股份有限公司筹资活动产生的现金流量净额分别为多少？,深圳市超频三科技股份有限公司,"筹资活动产生的现金流量净额分别为 49,429,136.36 元,-2,629,488.71 元,11,157,325.19 元。"
238,651,报告期各期末，山东海看网络科技有限公司及其控股子公司在册员工总数为多少人？,海看网络科技（山东）股份有限公司,358人、342人、336人
239,653,2017年末，汉嘉设计集团股份有限公司的应收账款净额是多少？,汉嘉设计集团股份有限公司,"2017年末，的应收账款净额是303,240,423.16元。"
240,655,湖南南岭民用爆破器材股份有限公司技术中心下设哪些部门？,湖南南岭民用爆破器材股份有限公司,技术中心下设产品开发部、技术服务部、信息管理部、测试中心、质量管理部五个部门。
241,656,根据《国民经济行业分类》，汉嘉设计集团股份有限公司主营业务所属行业是什么？分类代码是什么？,汉嘉设计集团股份有限公司,"建筑装饰业
36"
242,662,联化科技股份有限公司设立以来的业务发展过程可以分为哪几个阶段？,联化科技股份有限公司,公司设立以来的业务发展过程可以分为四个阶段：（1）1986-1990年的香精、香料业务；（2）1990-1998年的染料中间体业务；（3）1998年-2007年的三大中间体产品业务；（4）2008年至今的医药和农药中间体产品业务。
243,664,2015年末珠海健帆生物科技股份有限公司资产总额比2014年末增加了多少？,珠海健帆生物科技股份有限公司,2015年末公司资产总额为28848.95万元，2014年末公司资产总额为22809.33万元。因此，2015年末资产总额比2014年末增加了20.47%。
244,666,华达汽车科技股份有限公司的主要无形资产是什么？,华达汽车科技股份有限公司,公司的主要无形资产是土地使用权、软件和专利技术。
245,667,最近三年及一期，江苏旷达汽车织物集团股份有限公司汽车内饰面料产品的毛利率分别为多少？呈现怎样的趋势？,江苏旷达汽车织物集团股份有限公司,最近三年及一期，汽车内饰面料产品的毛利率分别为33.50%，33.51%，32.58%和31.76%。呈现逐年下降的趋势。
246,668,根据江苏爱康太阳能科技股份有限公司招股意向书，2009年我国光伏新增装机容量占全球市场需求份额的多少？,江苏爱康太阳能科技股份有限公司,2.22%
247,672,青海互助青稞酒股份有限公司材料采购物资主要有哪些？,青海互助青稞酒股份有限公司,青稞、酒瓶、酒盒、酒箱、食用酒精、燃料及动力
248,678,截至本招股意向书签署日，山东海看网络科技有限公司IPTV智能运营平台能够支持多少终端用户同时在线观看？,海看网络科技（山东）股份有限公司,本题考查IPTV相关知识。根据材料“负荷的同时满足千万级用户对于直 播的观看需求，终端用户在收看视听节目时可实现毫秒级的换台速度”，可知IPTV智能运营平台能够支持千万级用户同时在线观看。故答案为：千万级。
249,681,青海互助青稞酒股份有限公司本次发行股票的数量、每股面值分别是多少？,青海互助青稞酒股份有限公司,"本次发行的股票数量为60,000,000股，每股面值为1元。"
250,682,联化科技股份有限公司主要产品处于精细化工产业链的哪个阶段？,联化科技股份有限公司,精细化工产业链的高级中间体阶段。
251,684,读者出版传媒股份有限公司所在行业具有怎样的波动性特征？销售高峰是什么时候？,读者出版传媒股份有限公司,出版业的波动性特征主要表现在教材教辅销售市场上。教材教辅的销售高峰主要出现在每年春、秋两季开学时，形成图书市场销售季节性波动的特征。
252,685,云南沃森生物技术股份有限公司的疫苗研发团队由多少人组成？,云南沃森生物技术股份有限公司,研发人员共有110人，其中博士2名、硕士10余名。
253,687,新疆浩源天然气股份有限公司所处行业的经营特点是怎样的？,新疆浩源天然气股份有限公司,"天然气行业属于国民经济的基础产业，涉及到国家能源安全和环境保护等多个方面。其主要特点包括以下几个方面：
(1) 行业周期性特征不明显: 天然气的使用与居民的生活紧密相关，属于居民的基本消费，随着经济发展和生活水平的提高，天然气的使用量保持平稳增长，没有明显的周期性特征。
(2) 行业区域性特征明显: 天然气长输管网业务具有较为明显的区域性特征，主要受区域经济的发展和气源产地的距离等因素影响。
(3) 季节性特征较明显: 对于在北方区域的天然气运营商，由于气候寒冷，随着环保要求的提高，部分城市逐步采用天然气锅炉供暖，供暖季采暖用气量较大，可能存在较强的季节性波动。
(4) 垄断性和政策性较强: 天然气行业受到政府监管和政策影响较大，行业进入门槛较高，存在一定的垄断性。同时，天然气价格受政府定价管控，价格调整相对滞后，可能影响企业的盈利能力。"
254,691,在2008年至2010年间，内蒙古君正能源化工股份有限公司的盈利能力如何？,内蒙古君正能源化工股份有限公司,"在2008年至2010年间，该公司的盈利能力逐渐上升。其中，2010年度的营业收入为280,012.13万元，营业利润为44,412.57万元，净利润达到51,651.55万元，净资产收益率为32.06%，毛利率为32.58%。相比之下，2009年度的净利润只有17,574.66万元，而2008年度则更低，为20,899.07万元。因此，可以看出该公司在2008年至2010年间盈利能力逐渐增强。"
255,692,杭州中恒电气股份有限公司本次募投项目涉及的新产品是什么？,杭州中恒电气股份有限公司,智能高频开关电源（220V/110V，48V/24V）系统升级换代及一体化电源建设项目
256,693,2014年珠海健帆生物科技股份有限公司应收账款增加的主要原因是什么？,珠海健帆生物科技股份有限公司,2014年应收账款增加的主要原因可能是由于公司经营规模的扩大导致销售额增加，从而对客户提供了更多的信用期，使得应收账款增加。另外，也有可能是由于市场竞争加剧，公司为保持市场份额而放宽了信用政策。总之，具体原因需要进一步了解公司的具体情况才能得出结论。
257,694,湖南国科微电子股份有限公司近三年四季度实现的净利润均高于全年净利润的原因有哪些？,湖南国科微电子股份有限公司,"原因如下：
1. 公司营业收入存在各季度分布不均衡的特点。其中，广播电视系列芯片和智能视频监控系列芯片的销售存在明显的季节性波动，一般四季度收入最高。同时，公司新产品多集中于四季度量产并投放市场。因此，以上因素综合导致公司2014年-2016年四季度确认的收入占全年营业收入的比重较大，分别为72.16%、48.29%和56.57%，而费用发生年度内相对均衡，从而使得经营成果集中在四季度实现，近三年四季度实现的净利润均高于全年净利润。
2. 季节性波动的特征一方面会对公司财务状况的持续稳定产生不利影响；另一方面导致公司业绩在不同季度之间产生较大差异，每年前三季度会出现亏损的情况，从而影响投资者对公司价值的判断。"
258,696,2016年大博医疗科技股份有限公司电费单价为什么下降？,大博医疗科技股份有限公司,根据给定材料，2016年电费单价下降是因为公司新厂房在2016年开始能源耗用上升，用电单价趋于平稳，整体用电单价随之降低。
259,697,截至本招股意向书出具之日，广东银禧科技股份有限公司共拥有多少发明专利？,广东银禧科技股份有限公司,该段文字描述了银禧科技的核心技术和核心产品，包括非专利技术和发明专利。其中，公司拥有自主研发的13项发明专利和与他人共同拥有的3项发明专利。此外，公司还拥有3项非专利技术。因此，截至该招股意向书出具之日，银禧科技共拥有16项核心技术。
260,699,确成硅化学股份有限公司所在地在何处？,确成硅化学股份有限公司,凤阳县、沙县
261,700,烟台杰瑞石油服务集团股份有限公司的上下游行业是什么？,烟台杰瑞石油服务集团股份有限公司,上游行业：石油及天然气开采行业 下游行业：石油及天然气设备制造与服务行业
262,701,内蒙古君正能源化工股份有限公司及其子公司享受的税收优惠政策有哪些？,内蒙古君正能源化工股份有限公司,公司享受的税收优惠政策包括：一、公司因资源综合利用享受增值税优惠，从2008年1月1日起享受增值税按应纳税额减半征收的优惠政策；二、公司享受西部大开发企业所得税优惠政策，企业所得税率为15%，2007年至2008年免征所得税，2009年至2011年所得税减半计征；三、子公司君正化工享受高新技术企业所得税优惠政策，2007年至2011年免征所得税。
263,702,昇兴集团股份有限公司的英文名称是？,昇兴集团股份有限公司,厦门银鹭食品集团有限公司
264,703,北京天宜上佳高新材料股份有限公司在报告期内主要从事什么业务？,北京天宜上佳高新材料股份有限公司,根据给定材料，公司主要从事电子产品的生产、加工和销售业务。此外，还包括少量其他产品的销售以及维修、质保费用的支出。
265,704,大博医疗科技股份有限公司注册资本是多少？,大博医疗科技股份有限公司,"5,188万元"
266,705,湖南长远锂科股份有限公司董事会成员是谁？,湖南长远锂科股份有限公司,董事会成员包括：杜维吾、苏静、冯戟、唐有根、邓超、丁亭亭。
267,712,南京中电联环保股份有限公司业务范围涉及哪些行业？,南京中电联环保股份有限公司, 该公司业务范围涉及核电、石化、煤化工和冶金等多个行业。
268,713,江苏爱康太阳能科技股份有限公司拥有的控股子公司是哪些？,江苏爱康太阳能科技股份有限公司,爱康科技、爱康国际、爱康投资、南通爱康、张家港爱康、佛山同兴、苏州爱康安装、苏州爱康新材料、无锡爱康、广东爱康、爱康建材、爱康农业、中小企业投资、广发信德投资、联合创展投资、中大一号投资、佛山拓展创投、佛山创业、苏州利川投资、上海欧雨斯、奇珑吉贸易、江阴佳顺
269,717,新疆浩源天然气股份有限公司上、下游企业有哪些？,新疆浩源天然气股份有限公司," 

上游企业为油气生产企业，主要是中石油、中国石油化工股份有限公司、中国海洋石油总公司三家企业。

下游企业主要为城市燃气公司及工业用户。"
270,720,西安启源机电装备股份有限公司上游行业发展状况对本行业制约情况如何？,西安启源机电装备股份有限公司,"能否根据给定材料回答问题: 能
上游行业发展状况对本行业制约较小。"
271,721,2018年度、2019年1～6月浙江双飞无油轴承股份有限公司出口美国收入占当期主营业收入的比例分别为多少？,浙江双飞无油轴承股份有限公司,2018年度、2019年1-6月出口美国收入占当期主营业收入的比例分别为 3.79%，5.41%。
272,723,2008年度深圳信立泰药业股份有限公司适用税率为多少的减半征收企业所得税的优惠政策？,深圳信立泰药业股份有限公司,2008年度适用税率为9%的减半征收企业所得税的优惠政策。
273,724,湖南国科微电子股份有限公司设计的哪些产品具备较高的性价比，形成了较为明显的领先优势？,湖南国科微电子股份有限公司,公司设计的芯片产品具备较高的性价比，形成了较为明显的领先优势。
274,726,读者出版传媒股份有限公司如何应对纸质媒体竞争加剧，消费群体扩张难度加大的经营管理风险？,读者出版传媒股份有限公司,"能否根据给定材料回答问题: 能
针对纸质媒体竞争加剧、消费群体扩张难度加大的经营管理风险，公司采取了多种措施，如积极向第二次、第三次售卖布局，推出高考作文素材增刊、中考作文素材增刊、编辑《读者 30 年合订本》以及《读者·校园版》等，引导二次消费，提高购买率。此外，公司还十分重视在数字出版领域培育新业务，“读者”手机报、“读者” APP 客户端等移动终端阅读产品已经上线运营，子公司读者数码相继研发推出“读者”电纸书、“读者”手机和“读者”平板电脑，并启动云图书馆建设项目。因此，公司已经为应对纸质媒体竞争加剧、消费群体扩张难度加大做了充分准备。"
275,729,截止本招股意向书签署日，持有北京天宜上佳高新材料股份有限公司5%以上股份的主要股东有谁？,北京天宜上佳高新材料股份有限公司,截止本招股意向书签署日，持有5%以上股份的主要股东有吴佩芳、睿泽产业基金、北工投资和金石灏汭。
276,733,报告期内，山东海看网络科技有限公司主要收入来源是什么？,海看网络科技（山东）股份有限公司, 山东海看网络科技有限公司主要收入来源于IPTV业务。
277,735,在2013年度至2016年度上半年间，华达汽车科技股份有限公司的各年（2016年度为上半年）加权平均净资产收益率（扣除非经常性损益后）分别为多少？,华达汽车科技股份有限公司,2013年度至2016年度上半年间的各年加权平均净资产收益率（扣除非经常性损益后）分别为32.08%，11.24%，27.65%，11.46%。
278,737,大连派思燃气系统股份有限公司拥有哪些制造许可证？,大连派思燃气系统股份有限公司,特种设备制造许可证（压力管道组件）、特种设备设计许可证（压力容器）、全国工业产品生产许可证
279,742,北京天宜上佳高新材料股份有限公司在生产环节使用的什么物质属于危险化学品？,北京天宜上佳高新材料股份有限公司, 在生产环节使用的液氨属于危险化学品。
280,744,2009年度杭州中恒电气股份有限公司室外通信电源系统销售价格较2008年度上涨的主要原因是什么？,杭州中恒电气股份有限公司,2009年度室外通信电源系统销售价格较2008年度上涨的主要原因是因为随着移动通信网络的建设和发展，为解决偏远山区网络盲区的覆盖问题，减少土地使用和机房建设成本，未来适宜在恶劣的外部环境下运行的室外通信电源系统的市场需求将不断增长。
281,745,山东海看网络科技有限公司所属行业的主要监管部门是什么？,海看网络科技（山东）股份有限公司,山东海看网络科技有限公司所属行业的主要监管部门是山东省广播电影电视局。
282,746,南京中电联环保股份有限公司本次发行股数是多少？,南京中电联环保股份有限公司,"19,900,000"
283,750,深圳市铁汉生态环境股份有限公司如何发放劳务公司施工人员的工资？,深圳市铁汉生态环境股份有限公司, 劳务公司施工人员的工资由发行人按照劳务分包合同的约定，向劳务公司支付劳务分包费用，劳务公司向施工人员发放工资，发行人对劳务公司的工资发放情况进行跟踪监督。具体操作过程为：劳务工在进场施工的同时需将其身份证复印件在发行人处留底，劳务分包对象定期将劳务工考勤与工资表上交给发行人，待发行人财务人员将工资表人员与留底身份证复印件核对无误后，财务人员到项目现场将工资亲自发放到劳务工手中，劳务工持本人身份证原件领取工资并签字确认。
284,752,确成硅化学股份有限公司的控股股东是谁？,确成硅化学股份有限公司, 控股股东是华威国际发展有限公司，持有确成硅化学股份有限公司67.8454%的股份。
285,754,宁波立立电子股份有限公司募集资金的6－8英寸硅抛光片扩产项目总投资为多少？,宁波立立电子股份有限公司,"6-8英寸硅抛光片扩产项目总投资为53,735万元。"
286,755,报告期内，珠海健帆生物科技股份有限公司核心技术产品的销售收入分别是多少？,珠海健帆生物科技股份有限公司,"核心技术产品销售收入分别为 29,435.51 万元、36,292.72 万元和49,912.34 万元，占主营业务收入比分别为 96.99%、97.86%和 98.10%。"
287,756,截至本招股意向书签署日，确成硅化学股份有限公司拥有几家控股子公司？,确成硅化学股份有限公司,截至本招股意向书签署日，公司拥有1家控股子公司，即无锡确成同心投资企业（有限合伙）。
288,757,报告期内，大博医疗科技股份有限公司主营业务的毛利率是多少？,大博医疗科技股份有限公司,82.58%
289,761,本次发行前，东莞勤上光电股份有限公司总股本为多少？本次发行的股份约占发行后总股本的比例为多少？,东莞勤上光电股份有限公司,"本次发行前，总股本为140,500,000股。本次发行的股份约占发行后总股本的比例为25.00%。"
290,765,报告期内，海南双成药业股份有限公司保护氨基酸的采购量怎样变化？产生这样变化的主要原因是什么？,海南双成药业股份有限公司,报告期内，保护氨基酸的采购量逐年下降。主要是因为公司主导产品“胸腺法新”的生产工艺不断优化使单位产品原材料耗用降低所致。具体原因包括控制起始保护氨基酸与树脂的结合率以减少保护氨基酸的投料量和提高保护氨基酸的偶联率以降低保护氨基酸投料比例。
291,766,湖南国科微电子股份有限公司所处行业竞争激烈，什么因素可能对公司的成长性带来不利影响？,湖南国科微电子股份有限公司,国家新闻出版广电总局逐步关闭原有的清流平台，自2014年9月份，中星九号原有清流平台的节目以每月2套的速度在关闭，清流平台的的存在，曾引发了大量的山寨接收机充斥市场，数量过亿。为了减少地下锅接收用户的负面影响，国家新闻出版广电总局采取了逐步关停的手段，引导这部分用户通过合法的渠道，购买正规的直播卫星接收设备，可能会对公司的成长性带来不利影响。
292,770,兰州海默科技股份有限公司的哪些产品处于推广阶段？,兰州海默科技股份有限公司,湿气发生装置、新型光电探测器
293,771,2008年南京中电联环保股份有限公司营业收入增长主要来源是什么？,南京中电联环保股份有限公司,2008年营业收入增长主要来源于自动化控制业务的收入增长。
294,772,在本招股意向书的报告期内，常熟风范电力设备股份有限公司生产所需的主要原材料是什么？,常熟风范电力设备股份有限公司, 角钢、锌锭
295,778,西安启源机电装备股份有限公司战略委员会成员由几名公司董事组成？,西安启源机电装备股份有限公司,(1) 提名委员会由三名董事组成，其中独立董事两名。 (2) 薪酬与考核委员会由三名董事组成，其中独立董事两名。
296,782,截至2010年6月30日，西安启源机电装备股份有限公司在册员工总数为多少人？,西安启源机电装备股份有限公司,截至2010年6月30日，在册员工总数为564人。
297,786,广州中海达卫星导航技术股份有限公司的主要发起人是谁？,广州中海达卫星导航技术股份有限公司,廖定海
298,788,广东银禧科技股份有限公司设立时的发起人是谁？,广东银禧科技股份有限公司,银禧有限、广东银禧科技集团有限公司、东莞市信邦投资咨询有限公司、东莞市广能贸易有限公司、东莞市广汇科技投资有限公司、东莞市联景投资有限公司
299,790,2017年大博医疗科技股份有限公司收到了哪家公司的侵犯专利诉讼？,大博医疗科技股份有限公司,沃尔德
300,791,珠海健帆生物科技股份有限公司在哪些方面形成了较强的竞争优势？,珠海健帆生物科技股份有限公司,"公司形成较强竞争优势的方面包括：
(1)产品性能、应用领域方面的竞争优势。公司产品与国内外其他厂家产品在产品性能、应用领域方面的差异主要区别在于技术路径及原材料的选择。公司采用全血灌流方式的血液灌流器无需将血浆先行分离，可直接在透析机上使用，操作简单，易于在医院培训普及，价格较低。而国外血液灌流器主要采用血浆灌流的技术路径，需要先将血浆从血液中分离，操作较为复杂，产品销售价格较昂贵。
(2)营销能力方面。公司产品属于新兴医疗技术产品，各医院及医护人员对该医疗技术的接受并掌握需要一定的培育过程，现阶段面临的主要任务是对市场进行科普教育及学术推广、产品技术培训等。公司通过启发市场需求、产品销售推动、品牌提升并举的全方位、多层次整体营销模式，建立了自建的营销队伍并通过专业的学术推广、科普教育及产品技术培训启发市场需求，同时还通过给予技术协助支持的经销商进行产品销售，通过进行售前、售中、售后针对经销商、终端医院及医护人员、患者的全方位服务提升公司品牌形象。
(3)定价能力方面。血液灌流技术属于新兴的医疗手段，现有产业规模较小，公司作为首家树脂血液灌流器的制造商，通过对载体制备等核心技术的突破创新，成功实现了产业化，具有较强的市场定价能力。"
301,793,根据武汉兴图新科电子股份有限公司招股意向书，电子信息行业的下游主要包括哪些行业？,武汉兴图新科电子股份有限公司,我国电子信息行业规模较大，各公司业务领域侧重点有所区别。主要包括国防、市政、工程等领域。
302,794,招股意向书中所披露的湖南长远锂科股份有限公司的特别风险因素有哪些？,湖南长远锂科股份有限公司,"该招股意向书中所涉及的特别风险因素包括法律风险、其他风险和五类具体风险。

1. 法律风险包括产品纠纷或诉讼风险、房产权属风险、行政处罚风险；
2. 其他风险包括发行失败风险、募投项目实施效果未达预期的风险、即期回报被摊薄与净资产收益率下降的风险、股票价格可能发生较大波动的风险；
3. 五类具体风险包括市场竞争风险、原材料供应及价格波动风险、环境保护风险、安全生产风险、税收优惠政策变化风险。"
303,795,武汉兴图新科电子股份有限公司参与的哪个工程荣获了国家科技进步一等奖？,武汉兴图新科电子股份有限公司,该项目荣获了国家科技进步一等奖。
304,796,云南沃森生物技术股份有限公司先后承担了多少国家级、省级、市级课题项目？,云南沃森生物技术股份有限公司,上述材料并未提及公司曾经承担过的国家级、省级、市级课题项目数量。
305,797,海南双成药业股份有限公司的主导产品是什么？,海南双成药业股份有限公司,注射用胸腺法新是发行人的主导产品。
306,799,截止2006 年6月30日，湖南南岭民用爆破器材股份有限公司是否有长期借款，余额为多少？,湖南南岭民用爆破器材股份有限公司,截止2006年6月30日，有长期借款，余额为900万元。
307,800,北京天宜上佳高新材料股份有限公司的控股股东是谁？持有多少的股份？,北京天宜上佳高新材料股份有限公司,根据以上材料，公司的控股股东是吴佩芳，她持有4.32%的股份。
308,801,2007年广东银禧科技股份有限公司收购了银禧工塑多少股份？这次收购的目的是什么？,广东银禧科技股份有限公司," 2007年，银禧集团以3,092,826.08元的价格受让博信发展持有的银禧工塑25%的股权。因此，银禧集团收购了银禧工塑25%的股份。这次收购的目的是为了加强对银禧工塑的控制，进一步促进银禧工塑的发展。"
309,803,烟台杰瑞石油服务集团股份有限公司的劣势是什么？,烟台杰瑞石油服务集团股份有限公司,产能不足和资金不足。
310,807,中国铁路通信信号股份有限公司的实际控制人是谁？,中国铁路通信信号股份有限公司,中国铁路通信信号股份有限公司
311,809,广州中海达卫星导航技术股份有限公司的国内营销网络七大区是哪些？,广州中海达卫星导航技术股份有限公司,国内营销网络七大区是华南、华北、东北、西北、西南、华东、华中。
312,811,截至2017年12月31日，汉嘉设计集团股份有限公司无形资产原值为多少？ 账面价值为多少？,汉嘉设计集团股份有限公司,"截至2017年12月31日，无形资产原值为86,799,504.66元， 账面价值为802.50万元。"
313,813,2007年度，联化科技股份有限公司向欧盟出口的销售收入占公司工业业务收入的比重是多少？,联化科技股份有限公司,2007年度，向欧盟出口的销售收入占公司工业业务收入的比重是4.92%。
314,815,报告期各期，深圳市铁汉生态环境股份有限公司 经营活动产生的现金流量净额分别为多少？,深圳市铁汉生态环境股份有限公司,"经营活动产生的现金流分别为:-101.30万元,-220.21万元,-298.45万元和-4,116.36万元。"
315,818,珠海健帆生物科技股份有限公司的产品已覆盖全国多少个省市和医院？,珠海健帆生物科技股份有限公司,公司产品已覆盖全国3000多家医院。
316,821,根据招股意向书，预计昇兴集团股份有限公司2015年1-3月实现销售收入的范围是？,昇兴集团股份有限公司,"根据给定材料，预计2015年1-3月实现销售收入的范围是20,000万元至30,000万元。"
