,id,question,company,answer
183,533,在营销模式方面，云南沃森生物技术股份有限公司如何提高疫苗产品的品牌影响力？,云南沃森生物技术股份有限公司,"能
云南沃森生物技术股份有限公司在营销模式方面，主要采取了以下措施来提高疫苗产品的品牌影响力：
1. 引入在医药现代营销及管理方面具有实践经验的专业人才，同时自建专业营销队伍，为自产疫苗产品进入市场做充分准备；
2. 通过互为补充、动态协同的策略对疾控中心客户进行学术宣传和推广，协助代理商获得现代疫苗生产、管理及市场营销的专业知识、技能，并通过产品价值推广提升代理产品的品牌价值、提升销售规模；
3. 通过培训相关活动，提升营销体系建设的有效性。因此，云南沃森生物技术股份有限公司采取了引进专业人才、自建营销队伍、加强学术推广等手段来提高疫苗产品的品牌影响力。"
184,541,烟台杰瑞石油服务集团股份有限公司面临的市场风险有哪些？,烟台杰瑞石油服务集团股份有限公司,"能
烟台杰瑞石油服务集团股份有限公司面临的市场风险包括:
1. 外汇汇率的波动将直接影响公司采购成本及出口产品的销售价格，因此公司面临一定的外汇风险；
2. 公司主要发起人为孙伟杰、王坤晓和刘贞峰，他们直接或间接持有公司股份的比例较高，可能对公司的决策和治理产生影响。"
185,543,武汉兴图新科电子股份有限公司注册资本是多少？,武汉兴图新科电子股份有限公司,"能否根据给定材料回答问题：是
答案：5,225万元"
186,544,华瑞电器股份有限公司成立以来的是否存在重大资产重组？如果存在，该重组是什么？,华瑞电器股份有限公司,"能否根据给定材料回答问题：是
答案：华瑞电器股份有限公司成立以来的重大资产重组为对同一控制下关联企业——宁波胜克的换向器业务和资产进行整合。"
187,545,5、确成硅化学股份有限公司的子公司确成国际主营业务是什么？,确成硅化学股份有限公司,"能
根据给定材料，可以回答问题。"
188,550,内蒙古君正能源化工股份有限公司控股股东、实际控制人控制的其他企业有哪些？,内蒙古君正能源化工股份有限公司,"能否根据给定材料回答问题：能
答案：内蒙古君正能源化工股份有限公司的控股股东为杜江涛，实际控制人为杜江涛和配偶田秀英。除此之外，根据给定材料无法获取其他信息。"
189,554,华达汽车科技股份有限公司近年开发的代表性新产品及新技术有哪些？,华达汽车科技股份有限公司,"能否根据给定材料回答问题: 是
答案： 
滚花隔热板的开发及应用。隔热板也称热屏蔽板，它是传热工程上为减小辐射换热表面对其他零件的危害，隔断热量的传递，并起到局部隔作用，滚花隔热板通过采用滚压工艺，克服过去冲压技术成型带来的基板刻穿及后续冲压拉裂存在的缺陷，正品率大幅提升，并推广运用到多层薄板及夹层板，在国内客户中得到了全面推广；二是由原冲压工序模具逐渐向连续模、传递模制造转型，并采用机器人辅助制造系统集成技术适应自动冲压、焊接生产线智能制造，满足各主机厂快速响应要求；三是在金属管制件方面由传统的发动机金属油管、气管、水管转向技术含量高、附加值高的高油压管方向发展。高压油管是由一种用不锈钢网保护的软管，连接两支金属管，采用扣压连接方式，具有管子和机械零件的双重特性，金属管件是流体处理领域的必不可少的产品之一，可以代替部分机械加工产品，节约材料，节省工序、工时，降低工件成本。"
190,556,海南双成药业股份有限公司的前身是什么？成立于何时？,海南双成药业股份有限公司,"能否根据给定材料回答问题：是
答案：海南双成药业股份有限公司的前身是海南双成药业有限公司，成立于2010年11月4日。"
191,558,根据江苏爱康太阳能科技股份有限公司招股意向书，从太阳能电池企业布局供给结构来看，大部分企业最主要分布在什么地区？,江苏爱康太阳能科技股份有限公司,"能否根据给定材料回答问题：能
答案：从太阳能电池企业布局供给结构来看，大部分企业最主要分布在江苏地区。"
192,559,东莞勤上光电股份有限公司目前主要竞争对手有哪些？,东莞勤上光电股份有限公司,"能
以下是东莞勤上光电股份有限公司的主要竞争对手列表：
公司名称 | 简介
---|---
雷士照明 | 雷士照明是一家中国领先的照明品牌，主要从事商业照明、家居照明、户外照明、光源电器、电工产品的研发、生产、销售和服务。
欧普照明 | 欧普照明是中国知名的照明品牌，主要从事家居照明、商业照明、工业照明、户外照明等领域的产品研发、制造和销售。
阳光照明 | 阳光照明是中国最大的照明品牌之一，主要从事LED照明、荧光照明、高压钠灯、金属氢气灯等产品的研发、制造和销售。
佛山照明 | 佛山照明是中国著名的照明品牌，主要从事LED照明、荧光照明、电光源、灯具等产品的研发、制造和销售。
得邦照明 | 得邦照明是中国领先的照明品牌，主要从事LED照明、荧光照明、节能照明、智能照明等产品的研发、制造和销售。
洲明科技 | 洲明科技是中国领先的LED显示屏和照明解决方案提供商，主要从事LED显示屏、LED照明、LED封装等产品的研发、制造和销售。"
193,565,报告期内，广东银禧科技股份有限公司国外销售收入占当期主营业务收入的比重分别是多少？,广东银禧科技股份有限公司,"能否根据给定材料回答问题：能
答案：根据给定材料无法直接提取出国外销售收入占当期主营业务收入的比重。"
194,566,海南双成药业股份有限公司制定了哪些环保和安全管理规程？,海南双成药业股份有限公司,"能
以下是根据给定材料提取出的答案：
保环保设施的正常运行。发行人环保设施的运行情况如下：
(1)废水处理设施。公司建有一座120吨污水处理站，采用生物接触氧化工艺，主要用于处理生产过程中的有机废水和生活污水，处理后的废水达到""污水综合排放标准""(GB8978-1996)的要求。此外，公司还安装了一套雨水收集池和一套回用水处理系统，实现雨水分流和循环使用。
(2)废气处理设施。公司建有一座喷淋吸收废气净化塔，用于处理生产过程中产生的酸碱废气和粉尘。此外，公司还安装了一些集气罩、抽风罩和活性炭吸附装置，以进一步减少废气排放。
(3)噪声处理设施。公司针对生产设备的噪声采取了相应的降噪措施，如安装减震器、消声器等，使得公司厂界的噪声达到""工业企业厂界噪声标准""(GB12348-90)的要求。
(4)固废处理设施。公司建有一个专门的危险废物仓库，用于储存危险废物。此外，公司还与一些具有资质的第三方机构合作，定期将危险废物进行转移和处置。
(5)安全管理制度。公司建立了安全生产责任制，明确了各级管理人员和员工的安全生产责任。此外，公司还编制了安全生产操作规程和应急救援预案，并定期组织员工进行培训和演练。同时，公司也定期对生产设备和安全设施进行检查和维护，确保其处于良好的状态。"
195,567,在环保资质方面，森赫电梯股份有限公司取得了哪些排污许可证，有效期是什么时候？,森赫电梯股份有限公司,"能否根据给定材料回答问题：是
答案：森赫电梯股份有限公司取得了《环境管理体系认证证书》，有效期为2021年1月29日至2024年1月31日。此外，森赫电梯还完成了固定污染源排污登记，登记编号为913305006691654997001X，有效期至2025年3月25日；联合电梯也完成了固定污染源排污登记，登记编号为913305037352607271001Z，有效期至2025年4月28日。"
196,571,常熟风范电力设备股份有限公司采取了哪些措施来降低实际控制人风险？,常熟风范电力设备股份有限公司,"能否根据给定材料回答问题：能
答案：为了降低实际控制人风险，常熟风范电力设备股份有限公司采取了多种措施。其中包括：
1. 建立健全了安全管理体系，成立了安全生产管理与监督机构，并制定了多项安全生产制度，确保生产过程的安全性。
2. 严格按照国家及地方的环保法律、法规进行生产和经营活动，取得了环保核查意见，并获得了上市环保核查的通过。
3. 在历次改制过程中，取得了常熟市、苏州市、江苏省三级人民政府的确认，不存在权属纠纷及影响发行人本次发行的法律障碍，合法有效。
4. 公司的实际控制人也承诺，若公司因本次公开发行股票并上市前的税务问题被处罚或追缴，公司的一切损失皆由其承担。这些措施可以有效地降低实际控制人的风险。"
197,579,进入常熟风范电力设备股份有限公司所属行业的主要障碍有哪些？,常熟风范电力设备股份有限公司,"能否根据给定材料回答问题：能
答案： 常熟风范电力设备股份有限公司属于输电设备制造业，主要生产和销售各类输电线铁塔、钢管杆、变电站构支架等电力输变电配套设备。进入该行业的主要障碍包括以下几点：

1. 资质认证：从事输电设备制造需要取得相关资质证书，如ISO9001质量体系认证、ISO14001环境体系认证等。

2. 技术实力：输电设备制造技术含量较高，需要具备一定的研发能力和生产工艺水平。

3. 市场渠道：输电设备销售对象主要为各大电网公司，因此需要建立稳定的客户关系和市场渠道。

4. 融资能力：输电设备制造业属于资本密集型产业，需要较大的资金投入，因此企业需要具备较强的融资能力。

5. 行业政策：行业发展受国家政策和规划影响较大，需要关注相关政策变化和市场需求动态。"
198,582,深圳信立泰药业股份有限公司药品的生产工艺涉会产生哪些污染物？,深圳信立泰药业股份有限公司,"能否根据给定材料回答问题: 是
答案： 
(1)废水 主要来源于生产过程中产生的工艺废水、清洗设备和清洁操作环境的用水、化验室排水，以及厂区内员工生活产生的一定量的生活污水。本项目废水量最高每小时3吨，每天平均量13.8吨。
(2)废气 来源于生产过程中使用的溶剂；废水处理站处理废水过程中产生的臭气。
(3)固废 废碳渣、回收溶剂后的废液、制剂生产产生的废包装材料，废水处理设施产生的污泥以及生活垃圾等，固废产生量不大，合计每年约1,500公斤。
(4)噪声 排风机、真空泵、冷却塔、备用发电机等设备运行时所产生的声音。"
199,586,2015年末珠海健帆生物科技股份有限公司的货币资金相比2014年末增加了多少？这个增加主要是由于什么原因？,珠海健帆生物科技股份有限公司,"能
2015年末珠海健帆生物科技股份有限公司的货币资金相比2014年末增加了37,944,869.19元，这个增加主要是由于公司2015年收到补助资金以及销售规模扩大，经营活动产生的现金流增加等原因导致的。"
200,592,报告期内，深圳市超频三科技股份有限公司直接材料成本占营业成本比例分别为多少？,深圳市超频三科技股份有限公司,"能
答案：38.29%"
201,595,湖南南岭民用爆破器材股份有限公司监事有谁？,湖南南岭民用爆破器材股份有限公司,"能否根据给定材料回答问题: 是
答案： 陈光正 吕春绪 张华 何学兴 谭建军 汪旭光 欧阳润平 伍中信"
202,596,深圳市铁汉生态环境股份有限公司公司的人才队伍有副研究员、高级工程师各几人？,深圳市铁汉生态环境股份有限公司,"能否根据给定材料回答问题：能
答案：深圳市铁汉生态环境股份有限公司公司的人才队伍中有2位副研究员(刘水、张衡)、1位高级工程师(黄东光)。"
203,600,根据海南双成药业股份有限公司招股意向书，医药行业的主要销售渠道是怎样的？,海南双成药业股份有限公司,"能否根据给定材料回答问题：是
答案：医药行业的主要销售渠道包括招商代理和专业化学术推广两种模式。其中，招商代理模式是指公司在全国各地选择代理商建立直接面对终端市场的销售队伍，通过代理商将产品销售到终端医院；专业化学术推广模式则是指在招商代理模式的基础上，通过对代理商的学术培训，提高其专业水平，并指导其完成区域市场开拓工作，从而构建高效的销售网络。"
204,601,江苏爱康太阳能科技股份有限公司实际控制人是谁？,江苏爱康太阳能科技股份有限公司,"能否根据给定材料回答问题：能
答案：截止2021年12月31日，江苏爱康太阳能科技股份有限公司的实际控制人为邹承慧。"
205,610,2016年-2018年，北京天宜上佳高新材料股份有限公司参与并中标的铁总联采数量分别为多少？,北京天宜上佳高新材料股份有限公司,"能否根据给定材料回答问题: 是
答案： 2016年-2018年，北京天宜上佳高新材料股份有限公司参与并中标的铁总联采数量分别为0个、11个、16个。"
206,611,在与索特传动的产品争议中，浙江双飞无油轴承股份有限公司承担多少的维修发生额？,浙江双飞无油轴承股份有限公司,"能
答案：610.912万元"
207,615,2009年、2008年、2007年兰州海默科技股份有限公司的综合毛利率分别是多少？,兰州海默科技股份有限公司,"能否根据给定材料回答问题：能
2009年、2008年、2007年兰州海默科技股份有限公司的综合毛利率分别为53.86%,56.62%,55.93%"
208,617,青海互助青稞酒股份有限公司2010年经备案的青稞收购量及实际采购量是多少？,青海互助青稞酒股份有限公司,"能
青海互助青稞酒股份有限公司2010年经备案的青稞收购量是2,000万元，实际采购量是2,000万元。"
209,624,青海互助青稞酒股份有限公司2010年度营业收入与净利润是多少？,青海互助青稞酒股份有限公司,不能根据给定材料回答问题。
210,627,宁波立立电子股份有限公司主要产品是什么？,宁波立立电子股份有限公司,"能否根据给定材料回答问题：是
答案：宁波立立电子股份有限公司主要产品包括硅单晶锭、硅抛光片、硅外延片，以及功率肖特基二极管芯片。"
211,629,根据深圳信立泰药业股份有限公司招股意向书，进入医药行业的壁垒较高，有哪几个方面？,深圳信立泰药业股份有限公司,"能否根据给定材料回答问题: 是
答案： 
1. 资金压力较大
2. 市场竞争较为激烈
3. 技术难度大，设备要求高，工艺路线复杂，对生产环境的要求非常严格
4. 新技术性壁垒呈多元化的趋势，如绿色及生态保护壁垒、卫生与植物卫生措施壁垒、知识产权壁垒、社会责任标准壁垒等"
212,630,截至2007年12月31日，宁波立立电子股份有限公司存货账面价值为多少？占总资产的多大比例？,宁波立立电子股份有限公司,"能否根据给定材料回答问题：是
答案：截至2007年12月31日，宁波立立电子股份有限公司存货账面价值为80,503,879.90元，占总资产的17.32%。"
213,633,兰州海默科技股份有限公司的主要产品有哪些？,兰州海默科技股份有限公司,"能否根据给定材料回答问题：能
答案：本题考查从文本中提取信息的能力。根据题目要求，我们只需要从给定材料中找出兰州海默科技股份有限公司的主要产品。通过阅读材料，我们不难发现，兰州海默科技股份有限公司的主要产品是多相流量计。因此，答案为“多相流量计”。"
214,639,湖南长远锂科股份有限公司报告期内何时发生了重大资产重组？该重大资产重组是什么？,湖南长远锂科股份有限公司,"能否根据给定材料回答问题：是
答案：2017年12月，锂科有限收购金驰材料100%股权及7,000吨项目，构成重大资产重组。"
215,641,在销售端，上海真兰仪表科技股份有限公司与中国燃气合作设立的公司是什么？该公司的主要客户是什么？,上海真兰仪表科技股份有限公司,"能否根据给定材料回答问题：能
答案：真诺上海及其股东控制的公司主要业务为水表及热量表等，根据其发展战略，采购的真兰仪表燃气表主要由意大利 ZENNER GAS S.r.l.公司和巴西公司（ZENNER DO BRASIL INSTRUMENTOS DE MEDICAO LTDA.）在欧盟和巴西销售。"
216,643,根据募集资金项目的可行性研究报告，项目全部达产后，杭州中恒电气股份有限公司可增加多少销售收入？新增利润总额为多少？,杭州中恒电气股份有限公司,"能否根据给定材料回答问题：能
答案：根据募集资金项目的可行性研究报告，项目全部达产后，杭州中恒电气股份有限公司可增加销售收入32,760万元，新增利润总额5,585万元。"
217,646,本次发行前，汉嘉设计集团股份有限公司实际控制人是谁？,汉嘉设计集团股份有限公司,"能
答案：岑政平和欧薇舟夫妇是汉嘉设计集团股份有限公司的实际控制人。"
218,649,报告期内，深圳市超频三科技股份有限公司筹资活动产生的现金流量净额分别为多少？,深圳市超频三科技股份有限公司,"能
筹资活动产生的现金流量净额分别为 1,115.73万元、-262.95万元和 4,942.91万元。"
219,653,2017年末，汉嘉设计集团股份有限公司的应收账款净额是多少？,汉嘉设计集团股份有限公司,"能
2017年末，汉嘉设计集团股份有限公司的应收账款净额是2017年12月31日，本公司应收账款账面余额为201,062,582.36元，坏账准备为13,078,727.77元，因此，应收账款净额为188,983,854.59元。"
220,655,湖南南岭民用爆破器材股份有限公司技术中心下设哪些部门？,湖南南岭民用爆破器材股份有限公司,"能否根据给定材料回答问题: 是
答案：湖南南岭民用爆破器材股份有限公司技术中心下设的研发中心、产品性能测试中心以及新产品柔性试验线等部门。"
221,656,根据《国民经济行业分类》，汉嘉设计集团股份有限公司主营业务所属行业是什么？分类代码是什么？,汉嘉设计集团股份有限公司,"能否根据给定材料回答问题：能
答案：根据《国民经济行业分类》，汉嘉设计集团股份有限公司主营业务所属行业是建筑装饰业，分类代码是E48。"
222,662,联化科技股份有限公司设立以来的业务发展过程可以分为哪几个阶段？,联化科技股份有限公司,"能否根据给定材料回答问题：能
答案：联化科技股份有限公司设立以来的业务发展过程可以分为以下几个阶段：

1. 建立期（1985-1992年）：联化科技成立于1985年，主要从事农药、医药中间体的生产。在此期间，公司注重技术研发和人才培养，逐渐形成了自己的核心竞争力。

2. 扩大规模期（1993-2000年）：随着市场需求的增长，公司开始扩大生产规模，并逐步拓展国内外市场。同时，公司不断完善管理体系，提升产品质量和信誉度。

3. 快速发展期（2001至今）：2001年，公司被评为国家火炬计划重点高新技术企业。此后，公司加快了新产品研发和技术创新的步伐，不断提高自身的核心竞争力和市场地位。同时，公司还通过收购和扩建等方式不断扩大产能和市场份额，实现了快速发展。"
223,664,2015年末珠海健帆生物科技股份有限公司资产总额比2014年末增加了多少？,珠海健帆生物科技股份有限公司,"能否根据给定材料回答问题：是
答案：2015年末珠海健帆生物科技股份有限公司资产总额比2014年末增加了10,072.97万元。"
224,666,华达汽车科技股份有限公司的主要无形资产是什么？,华达汽车科技股份有限公司,"能否根据给定材料回答问题：是
答案：华达汽车科技股份有限公司的主要无形资产是""技术""。"
225,667,最近三年及一期，江苏旷达汽车织物集团股份有限公司汽车内饰面料产品的毛利率分别为多少？呈现怎样的趋势？,江苏旷达汽车织物集团股份有限公司,"能
最近三年及一期，江苏旷达汽车织物集团股份有限公司汽车内饰面料产品的毛利率分别为29.74%，28.51%，27.32%和26.71%，呈现逐年下降的趋势。"
226,668,根据江苏爱康太阳能科技股份有限公司招股意向书，2009年我国光伏新增装机容量占全球市场需求份额的多少？,江苏爱康太阳能科技股份有限公司,"能否根据给定材料回答问题：能
答案：2009年我国光伏新增装机容量占全球市场需求份额的2.72%。

根据材料中的数据，“2009年度全球光伏太阳能新增装机总量为18.20GW，我国光伏新增装机容量为0.498GW”，因此可计算出“2009年我国光伏新增装机容量占全球市场需求份额=0.498/18.20=2.72%”"
227,672,青海互助青稞酒股份有限公司材料采购物资主要有哪些？,青海互助青稞酒股份有限公司,"能
答案：原辅材料和包装物"
228,681,青海互助青稞酒股份有限公司本次发行股票的数量、每股面值分别是多少？,青海互助青稞酒股份有限公司,"能
青海互助青稞酒股份有限公司本次发行股票的数量为3900万股，每股面值为1元。"
229,682,联化科技股份有限公司主要产品处于精细化工产业链的哪个阶段？,联化科技股份有限公司,"能否根据给定材料回答问题: 是
答案： 公司是国内生产精细化工中间体产品的龙头企业。根据CNCIC的市场调研，在细分产品市场上，公司的主要产品均占据了较大市场份额，国际市场占有率处于精细化工行业前列，2006年，其中5种产品市场占有率排名世界第一，4种产品市场占有率排名世界第二，1 种产品市场占有率排名世界第三，1 种产品市场占有率排名世界第四。"
230,684,读者出版传媒股份有限公司所在行业具有怎样的波动性特征？销售高峰是什么时候？,读者出版传媒股份有限公司,根据给定材料，可以回答问题。
231,685,云南沃森生物技术股份有限公司的疫苗研发团队由多少人组成？,云南沃森生物技术股份有限公司,"能否根据给定材料回答问题：是
答案：沃森生物的研发团队由110人组成，其中包括博士2名、硕士10余名，5名云南省技术创新人才和3名昆明市学术技术带头人后备人选。"
232,687,新疆浩源天然气股份有限公司所处行业的经营特点是怎样的？,新疆浩源天然气股份有限公司,"能否根据给定材料回答问题: 是
答案：新疆浩源天然气股份有限公司所处行业的经营特点主要是依托天然气资源进行经营，包括天然气长输管道及城市燃气管网的建设及经营、天然气销售业务、入户安装业务等。此外，由于新疆经济的快速发展和城镇化率的提升，加之政府对于环境保护的重视，天然气的需求将会持续增长，因此该公司的业务也将呈现增长趋势。同时，由于该公司的气源相对单一，主要依赖于西气东输的主气田-英买力气田，因此可能存在气源稳定性的问题。"
233,691,在2008年至2010年间，内蒙古君正能源化工股份有限公司的盈利能力如何？,内蒙古君正能源化工股份有限公司,"能否根据给定材料回答问题: 是
答案: 内蒙古君正能源化工股份有限公司的盈利能力在2008年至2010年间持续提升。从给定材料中可以看出，公司主营产品的需求旺盛，盈利能力进一步提升。尤其是在2010年四季度，公司硅铁、PVC和液碱的毛利贡献额均有明显的增长，导致公司业绩大幅上升。因此，可以得出结论，公司在该期间内的盈利能力良好。"
234,692,杭州中恒电气股份有限公司本次募投项目涉及的新产品是什么？,杭州中恒电气股份有限公司,"能否根据给定材料回答问题：可以
答案：通信基站运营维护增值业务"
235,693,2014年珠海健帆生物科技股份有限公司应收账款增加的主要原因是什么？,珠海健帆生物科技股份有限公司,"能
2014年珠海健帆生物科技股份有限公司应收账款增加的主要原因是因为公司销售规模不断扩大，使得应收账款相应增加。"
236,694,湖南国科微电子股份有限公司近三年四季度实现的净利润均高于全年净利润的原因有哪些？,湖南国科微电子股份有限公司,"能否根据给定材料回答问题：能
湖南国科微电子股份有限公司近三年四季度实现的净利润均高于全年净利润的原因有：
1. 公司所处集成电路设计行业存在季节性波动，广播电视系列芯片和智能视频监控系列芯片销售收入主要集中在第四季度；
2. 公司新产品多集中于四季度量产并投放市场，进一步增加了第四季度的收入。"
237,696,2016年大博医疗科技股份有限公司电费单价为什么下降？,大博医疗科技股份有限公司,"能否根据给定材料回答问题：是
答案：2016年大博医疗科技股份有限公司电费单价下降可能是因为公司采取了节约用电的措施，或者是因为公司所在地区的电力价格下降导致。由于给定材料没有提供关于电费单价的具体信息，所以无法得出更具体的结论。"
238,697,截至本招股意向书出具之日，广东银禧科技股份有限公司共拥有多少发明专利？,广东银禧科技股份有限公司,"能否根据给定材料回答问题：能
答案：截至2010年12月31日，广东银禧科技股份有限公司共拥有7项发明专利。"
239,699,确成硅化学股份有限公司所在地在何处？,确成硅化学股份有限公司,"能否根据给定材料回答问题：是
答案：确成硅化学股份有限公司位于中国无锡。"
240,700,烟台杰瑞石油服务集团股份有限公司的上下游行业是什么？,烟台杰瑞石油服务集团股份有限公司,"能否根据给定材料回答问题: 是
答案： 
(一) 行业分类
按照中国证监会发布的《上市公司行业分类指引》，公司所处行业为“专用设备制造业(C35)”；按照国家统计局发布的《国民经济行业分类代码(GB/T4754-2011)》，公司所处行业为“专用设备制造业(C35)”."
241,701,内蒙古君正能源化工股份有限公司及其子公司享受的税收优惠政策有哪些？,内蒙古君正能源化工股份有限公司,"能
内蒙古君正能源化工股份有限公司及其子公司享受的税收优惠政策包括：西部大开发企业所得税优惠政策、高新技术企业所得税优惠政策、资源综合利用及其他产品的增值税优惠政策。"
242,702,昇兴集团股份有限公司的英文名称是？,昇兴集团股份有限公司,"能
根据以上材料，可以回答问题。"
243,703,北京天宜上佳高新材料股份有限公司在报告期内主要从事什么业务？,北京天宜上佳高新材料股份有限公司,"能
根据给定材料，北京天宜上佳高新材料股份有限公司主要从事高铁动车组粉末冶金闸片及机车合成闸瓦的研发、生产和销售业务。"
244,704,大博医疗科技股份有限公司注册资本是多少？,大博医疗科技股份有限公司,"能否根据给定材料回答问题：能
答案：5,188万元"
245,705,湖南长远锂科股份有限公司董事会成员是谁？,湖南长远锂科股份有限公司,"能
董事会成员包括：周万春(董事长)、刘忠党(董事)、黄赐彪(董事)、张海涛(董事)、李光忠(独立董事)、谢思敏(独立董事)、赵万一(独立董事)。"
246,712,南京中电联环保股份有限公司业务范围涉及哪些行业？,南京中电联环保股份有限公司,"能否根据给定材料回答问题：是
答案：南京中电联环保股份有限公司的业务范围涉及火电、核电、石化、煤化工、冶金等多个行业。"
247,713,江苏爱康太阳能科技股份有限公司拥有的控股子公司是哪些？,江苏爱康太阳能科技股份有限公司,"能否根据给定材料回答问题：能
答案：爱康国际、日本真木技术株式会社、久保友志郎、爱康商贸、爱康实业"
248,717,新疆浩源天然气股份有限公司上、下游企业有哪些？,新疆浩源天然气股份有限公司,"能否根据给定材料回答问题: 是
答案： 
上游企业：  
新疆燃气（集团）有限公司  
新疆新捷燃气有限责任公司  
新疆鑫泰投资（集团）有限公司  
新疆洪通燃气集团有限公司  
下游企业：  
主要包括城市燃气、工业用气及加气站的能源企业，如新疆浩源天然气股份有限公司、阿克苏盛威房地产开发有限责任公司、阿克苏净宇环保产业有限责任公司等。"
249,720,西安启源机电装备股份有限公司上游行业发展状况对本行业制约情况如何？,西安启源机电装备股份有限公司,"能
根据给定材料，西安启源机电装备股份有限公司主要从事变压器专用设备的研发、设计、制造、销售和服务，因此，上游行业发展状况可能对本行业存在一定的制约。然而，具体制约情况需要更深入地分析相关行业的现状和发展趋势才能得出结论。"
250,721,2018年度、2019年1～6月浙江双飞无油轴承股份有限公司出口美国收入占当期主营业收入的比例分别为多少？,浙江双飞无油轴承股份有限公司,"能否根据给定材料回答问题: 可以
答案：2018年度、2019年1～6月浙江双飞无油轴承股份有限公司出口美国收入占当期主营业收入的比例分别为5.41%、3.79%。"
251,723,2008年度深圳信立泰药业股份有限公司适用税率为多少的减半征收企业所得税的优惠政策？,深圳信立泰药业股份有限公司,"能否根据给定材料回答问题: 可以
答案: 2008年度深圳信立泰药业股份有限公司适用税率为9%的减半征收企业所得税的优惠政策。"
252,724,湖南国科微电子股份有限公司设计的哪些产品具备较高的性价比，形成了较为明显的领先优势？,湖南国科微电子股份有限公司,"能否根据给定材料回答问题: 可以
答案：湖南国科微电子股份有限公司设计的SGKS6802芯片具备较高的性价比，形成了较为明显的领先优势。"
253,726,读者出版传媒股份有限公司如何应对纸质媒体竞争加剧，消费群体扩张难度加大的经营管理风险？,读者出版传媒股份有限公司,"能否根据给定材料回答问题: 是
答案： 
(一) 策略上不再局限于对期刊内容的一次售卖，而是积极向第二次售卖、第三次售卖布局，实现了对目标消费群体的深度挖掘。例如推出高考作文素材增刊、中考作文素材增刊、编辑《读者 30 年合订本》以及《读者·校园版》，引导二次消费，提高购买率。 (二) 公司十分重视在数字出版领域培育新业务，“读者”手机报、“读者” APP 客户端等移动终端阅读产品均已上线运营。子公司读者数码相继研发推出“读者”电纸书、“读者”手机和“读者”平板电脑，并启动云图书馆建设项目。虽然本公司已为数字化产业战略奠定了基础，但仍需加大数字出版业务投资力度，以适应消费者对数字出版的需求，将失去拓展更广阔市场的时机。"
254,729,截止本招股意向书签署日，持有北京天宜上佳高新材料股份有限公司5%以上股份的主要股东有谁？,北京天宜上佳高新材料股份有限公司,"能否根据给定材料回答问题：能
答案：截止本招股意向书签署日，持有北京天宜上佳高新材料股份有限公司5%以上股份的主要股东有北京航天智装科技中心(有限合伙)、中国国有企业结构调整基金股份有限公司、北京金慧丰股权投资合伙企业(有限合伙)、北京睿泽产业投资基金(有限合伙)、青岛乾道新材料投资合伙企业(有限合伙)。"
255,735,在2013年度至2016年度上半年间，华达汽车科技股份有限公司的各年（2016年度为上半年）加权平均净资产收益率（扣除非经常性损益后）分别为多少？,华达汽车科技股份有限公司,"能
2013年度至2016年度上半年间，华达汽车科技股份有限公司的各年(2016年度为上半年)加权平均净资产收益率（扣除非经常性损益后）分别为：
2013年度：12.22%
2014年度：14.83%
2015年度：16.27%
2016年上半年度：8.25%"
256,737,大连派思燃气系统股份有限公司拥有哪些制造许可证？,大连派思燃气系统股份有限公司,"能否根据给定材料回答问题：能
答案： 
大连派思燃气系统股份有限公司拥有以下制造许可证：
国内特种设备A级压力管道元件（仅限燃气调压装置）制造许可证， 
特种设备A1级高压容器（仅限单层）和A2级第Ⅲ类低、中压容器设计、制造许
可证，以及美国机械工程师协会的ASME授权证书。"
257,742,北京天宜上佳高新材料股份有限公司在生产环节使用的什么物质属于危险化学品？,北京天宜上佳高新材料股份有限公司,"能否根据给定材料回答问题: 是
答案：公司在生产环节使用的固体废物属于危险废物，包括生活垃圾、包装废料和废产品等，产生的危废物经有危险废物经营资质的单位进行处理。"
258,744,2009年度杭州中恒电气股份有限公司室外通信电源系统销售价格较2008年度上涨的主要原因是什么？,杭州中恒电气股份有限公司,"能否根据给定材料回答问题: 是
答案： 2009年度杭州中恒电气股份有限公司室外通信电源系统销售价格较2008年度上涨的主要原因是什么？
根据给定材料，2009年度杭州中恒电气股份有限公司室外通信电源系统销售价格上涨的主要原因是：“由于经销伊顿施威特克室内通信电源系统的销售价格下降幅度高于采购价格下降的幅度，该产品毛利率大幅下降。”因此，可以得出结论，2009年度杭州中恒电气股份有限公司室外通信电源系统销售价格上涨的主要原因是产品销售价格的下降幅度小于采购价格下降的幅度。"
259,746,南京中电联环保股份有限公司本次发行股数是多少？,南京中电联环保股份有限公司,"能否根据给定材料回答问题：能
答案：7,500万"
260,750,深圳市铁汉生态环境股份有限公司如何发放劳务公司施工人员的工资？,深圳市铁汉生态环境股份有限公司,"能
深圳市铁汉生态环境股份有限公司将无条件全额承担本人应缴纳的税款及因此所产生的所有相关费用，保证深圳市铁汉生态环境股份有限公司不因此遭受任何直接和间接损失”。"
261,752,确成硅化学股份有限公司的控股股东是谁？,确成硅化学股份有限公司,"能否根据给定材料回答问题：是
答案：确成硅化学股份有限公司的控股股东是红杉聚业。"
262,754,宁波立立电子股份有限公司募集资金的6－8英寸硅抛光片扩产项目总投资为多少？,宁波立立电子股份有限公司,"能否根据给定材料回答问题：能
答案：53,735万元"
