,id,question,formatted_answer
614,954,在20191007，按照申万行业分类的行业划分标准，哪个一级行业的A股公司数量最多？,根据20191007的申万行业分类的行业划分标准，A股公司数量最多的一级行业是机械设备，共有530家公司。
615,955,"请帮我查询在2019年,宏利基金管理有限公司成立哪种类型的基金个数最多?",在2019年，宏利基金管理有限公司成立的基金中，债券型基金的个数最多，共有3种。
616,959,博时双季享六个月持有期债券C基金在20210630的季报里，前三大持仓占比的债券名称是什么?,博时双季享六个月持有期债券C基金在20210630的季报里，前三大持仓占比的债券名称是21农发01。
617,961,国泰宏益一年持有期混合A基金在20210630且报告类型是年报(含半年报)的持债市值中，哪类债券市值最高？,在20210630且报告类型是年报(含半年报)的持债市值中，国泰宏益一年持有期混合A基金的中期票据市值最高，为20320000.0。
618,962,请查询：在2021的年度报告中，个人投资者持有基金份额大于机构投资者持有基金份额的基金属于股票型类型的有几个。,根据查询结果显示，在2021的年度报告中，个人投资者持有基金份额大于机构投资者持有基金份额的股票型基金有551个。
619,963,20191030日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,20191030日，成交金额最大的前三家上市公司的股票代码分别是601318、600519和601166。
620,968,20191231日，创世纪在多少只基金的前十大重仓股中？,20191231日，创世纪在16只基金的前十大重仓股中。
621,970,请问2019年一季度有多少家基金是净申购?它们的净申购份额加起来是多少?请四舍五入保留小数点两位。,2019年一季度共有496家基金是净申购，它们的净申购份额加起来是-22403777763.77（单位：元），四舍五入保留小数点两位。
622,973,请问2019年四季度有多少家基金是净申购?它们的净申购份额加起来是多少?请四舍五入保留小数点两位。,2019年四季度共有1563家基金是净申购，它们的净申购份额加起来是91616061953.31。
623,975,请查询：在20190304，属于申万二级电气自动化设备行业的A股股票，它们的平均成交金额是多少？小数点后保留不超过5位。,根据查询结果显示，在20190304，属于申万二级电气自动化设备行业的A股股票，它们的平均成交金额为176257768.65078元。
624,976,"请查询：2019年12月年报(含半年报),持有15象屿MTN002且是前10大重仓股的基金有几个？",根据查询结果，2019年12月年报(含半年报)中持有15象屿MTN002且是前10大重仓股的基金数量为0。
625,977,帮我查一下易方达科融混合基金在20190426的资产净值和单位净值是多少?,"根据查询结果显示，易方达科融混合基金在20190426的资产净值是4,346,057,742.94元，单位净值是2.5891。"
626,978,2019年年度报告里，格林基金管理有限公司管理的基金中，机构投资者持有份额比个人投资者多的基金有多少只?,2019年年度报告里，格林基金管理有限公司管理的基金中，机构投资者持有份额比个人投资者多的基金有0只。
627,979,在2019年12月季报中，持有山东黄金这一股票且市值占基金资产净值比不小于5%的有几只基金？,在2019年12月季报中，持有山东黄金这一股票且市值占基金资产净值比不小于5%的基金数量为0只。
628,982,我想知道诺安鼎利混合A基金在20210930的季报中，其可转债持仓占比最大的是哪个行业？用申万一级行业来统计。,诺安鼎利混合A基金在20210930的季报中，其可转债持仓占比最大的行业是非银行金融。
629,983,中加优选中高等级债券C基金在20200331的季报里，前三大持仓占比的债券名称是什么?,中加优选中高等级债券C基金在20200331的季报里，前三大持仓占比的债券名称是18吉高02。
630,984,请列出国泰基金管理有限公司在2019年成立并且托管人为中国工商银行股份有限公司的所有基金的基金托管费率的平均数。,国泰基金管理有限公司在2019年成立并且托管人为中国工商银行股份有限公司的所有基金的基金托管费率的平均数为0.125。
631,985,20200908日，成交金额最大的前三家上市公司的股票代码是什么？按成交金额从大到小给出,20200908日，成交金额最大的前三家上市公司的股票代码分别是000858、600519、601318。
633,989,我想知道广发睿享稳健增利混合A基金，在2019年年度报告中，前10大重仓股中，有多少只股票在报告期内取得正收益。,在2019年年度报告中，广发睿享稳健增利混合A基金的前10大重仓股中，没有一只股票在报告期内取得正收益。
634,990,我想知道2019年的中期报告中，机构投资者持有的份额占比超过50%的基金有多少，并且他们总共持有了多少?记得帮我保留两位小数。,2019年中期报告显示，机构投资者持有份额占比超过50%的基金共有1只，其中国联安安泰灵活配置混合基金，机构投资者持有总额为164407702.85，占比达到93.83%。
635,991,"我想了解一下格林基金管理有限公司2020年成立的债券型基金,其管理费率的平均值是多少?请四舍五入保留小数点两位。",根据查询结果显示，格林基金管理有限公司2020年成立的债券型基金的管理费率的平均值为0.28。
636,993,嘉合磐泰短债债券C基金在20200630的季报里，前三大持仓占比的债券名称是什么?,"根据查询结果显示，嘉合磐泰短债债券C基金在20200630的季报里，前三大持仓占比的债券名称分别是""20进出668""、""18农发02""和""20中证G7""。"
637,994,请帮我查询在截止2021-12-31的报告期间，基金总份额降低的基金数量是多少？,在截止2021-12-31的报告期间，基金总份额降低的基金数量是0。
638,995,股票000833在20190102日期中的收盘价是多少?（小数点保留3位）,股票000833在20190102日期中的收盘价是4.620。
639,998,在2020年报中，交银施罗德可转债债券A基金第七大重仓股的代码和股票名称是什么？,在2020年报中，交银施罗德可转债债券A基金的第七大重仓股的代码是601233，股票名称是桐昆转债。
